"_date","station","lng_type","time_group","ke","oal"
2021-06-11,ICN,PR,LN,104,10
2021-06-12,ICN,FR,BK,3,0
2021-06-12,ICN,FR,LN,3,0
2021-06-12,ICN,MR,BK,12,0
2021-06-12,ICN,MR,DN,3,0
2021-06-12,ICN,MR,LN,7,0
2021-06-12,ICN,PR,BK,98,40
2021-06-12,ICN,PR,DN,34,49
2021-06-12,ICN,PR,LN,67,16
2021-06-13,ICN,FR,BK,6,0
2021-06-13,ICN,FR,LN,3,0
2021-06-13,ICN,MR,BK,9,1
2021-06-13,ICN,MR,DN,9,0
2021-06-13,ICN,MR,LN,8,0
2021-06-13,ICN,PR,BK,94,17
2021-06-13,ICN,PR,DN,39,13
2021-06-13,ICN,PR,LN,55,6
2021-06-14,ICN,FR,BK,3,0
2021-06-14,ICN,FR,LN,2,0
2021-06-14,ICN,MR,BK,8,1
2021-06-14,ICN,MR,DN,6,0
2021-06-14,ICN,MR,LN,5,0
2021-06-14,ICN,PR,BK,57,20
2021-06-14,ICN,PR,DN,21,29
2021-06-14,ICN,PR,LN,49,3
2021-06-15,ICN,FR,BK,2,0
2021-06-15,ICN,FR,DN,1,0
2021-06-15,ICN,FR,LN,2,0
2021-06-15,ICN,MR,BK,9,0
2021-06-15,ICN,MR,DN,5,0
2021-06-15,ICN,MR,LN,9,0
2021-06-15,ICN,PR,BK,64,8
2021-06-15,ICN,PR,DN,38,14
2021-06-15,ICN,PR,LN,34,13
2021-06-16,ICN,FR,DN,1,0
2021-06-16,ICN,FR,LN,4,0
2021-06-16,ICN,MR,BK,16,0
2021-06-16,ICN,MR,DN,15,0
2021-06-16,ICN,MR,LN,9,0
2021-06-16,ICN,PR,BK,154,2
2021-06-16,ICN,PR,DN,37,1
2021-06-16,ICN,PR,LN,66,7
2021-06-17,ICN,FR,BK,3,0
2021-06-17,ICN,FR,LN,1,0
2021-06-17,ICN,MR,BK,11,0
2021-06-17,ICN,MR,DN,8,0
2021-06-17,ICN,MR,LN,2,0
2021-06-17,ICN,PR,BK,79,15
2021-06-17,ICN,PR,DN,38,36
2021-06-17,ICN,PR,LN,38,19
2021-06-18,ICN,FR,BK,3,0
2021-06-18,ICN,FR,DN,1,0
2021-06-18,ICN,FR,LN,3,0
2021-06-18,ICN,MR,BK,9,0
2021-06-18,ICN,MR,DN,8,0
2021-06-18,ICN,MR,LN,11,0
2021-06-18,ICN,PR,BK,84,20
2021-06-18,ICN,PR,DN,50,5
2021-06-18,ICN,PR,LN,80,9
2021-06-19,ICN,FR,BK,1,0
2021-06-19,ICN,FR,DN,2,0
2021-06-19,ICN,FR,LN,1,0
2021-06-19,ICN,MR,BK,10,0
2021-06-19,ICN,MR,DN,2,0
2021-06-19,ICN,MR,LN,11,0
2021-06-19,ICN,PR,BK,101,15
2021-06-19,ICN,PR,DN,34,37
2021-06-19,ICN,PR,LN,68,6
2021-06-20,ICN,FR,BK,2,0
2021-06-20,ICN,FR,DN,1,0
2021-06-20,ICN,FR,LN,4,0
2021-06-20,ICN,MR,BK,4,0
2021-06-20,ICN,MR,DN,10,0
2021-06-20,ICN,MR,LN,9,0
2021-06-20,ICN,PR,BK,124,18
2021-06-20,ICN,PR,DN,40,20
2021-06-20,ICN,PR,LN,41,18
2021-06-21,ICN,FR,BK,2,0
2021-06-21,ICN,FR,DN,4,0
2021-06-21,ICN,FR,LN,3,0
2021-06-21,ICN,MR,BK,7,0
2021-06-21,ICN,MR,DN,14,0
2021-06-21,ICN,MR,LN,4,0
2021-06-21,ICN,PR,BK,79,9
2021-06-21,ICN,PR,DN,31,34
2021-06-21,ICN,PR,LN,50,2
2021-06-22,ICN,FR,BK,2,0
2021-06-22,ICN,FR,DN,1,0
2021-06-22,ICN,MR,BK,11,0
2021-06-22,ICN,MR,DN,2,0
2021-06-22,ICN,MR,LN,10,1
2021-06-22,ICN,PR,BK,96,2
2021-06-22,ICN,PR,DN,32,21
2021-06-22,ICN,PR,LN,49,13
2021-06-23,ICN,FR,BK,2,0
2021-06-23,ICN,FR,DN,3,0
2021-06-23,ICN,MR,BK,17,0
2021-06-23,ICN,MR,DN,2,0
2021-06-23,ICN,MR,LN,14,0
2021-06-23,ICN,PR,BK,174,3
2021-06-23,ICN,PR,DN,41,2
2021-06-23,ICN,PR,LN,80,9
2021-06-24,ICN,FR,BK,4,0
2021-06-24,ICN,FR,DN,6,0
2021-06-24,ICN,MR,BK,5,0
2021-06-24,ICN,MR,DN,7,0
2021-06-24,ICN,MR,LN,8,0
2021-06-24,ICN,PR,BK,71,12
2021-06-24,ICN,PR,DN,55,43
2021-06-24,ICN,PR,LN,75,26
2021-06-25,ICN,FR,BK,6,0
2021-06-25,ICN,FR,DN,1,0
2021-06-25,ICN,FR,LN,1,0
2021-06-25,ICN,MR,BK,27,0
2021-06-25,ICN,MR,DN,4,0
2021-06-25,ICN,MR,LN,6,0
2021-06-25,ICN,PR,BK,165,20
2021-06-25,ICN,PR,DN,55,9
2021-06-25,ICN,PR,LN,81,21
2021-06-26,ICN,FR,BK,4,0
2021-06-26,ICN,FR,LN,2,0
2021-06-26,ICN,MR,BK,17,0
2021-06-26,ICN,MR,DN,7,0
2021-06-26,ICN,MR,LN,11,0
2021-06-26,ICN,PR,BK,89,26
2021-06-26,ICN,PR,DN,41,49
2021-06-26,ICN,PR,LN,74,8
2021-06-27,ICN,FR,BK,7,0
2021-06-27,ICN,FR,DN,3,0
2021-06-27,ICN,FR,LN,2,0
2021-06-27,ICN,MR,BK,23,0
2021-06-27,ICN,MR,DN,12,0
2021-06-27,ICN,MR,LN,10,0
2021-06-27,ICN,PR,BK,146,15
2021-06-27,ICN,PR,DN,84,9
2021-06-27,ICN,PR,LN,71,15
2021-06-28,ICN,FR,BK,2,0
2021-06-28,ICN,FR,DN,1,0
2021-06-28,ICN,FR,LN,1,0
2021-06-28,ICN,MR,BK,14,0
2021-06-28,ICN,MR,DN,4,0
2021-06-28,ICN,MR,LN,15,0
2021-06-28,ICN,PR,BK,93,16
2021-06-28,ICN,PR,DN,44,55
2021-06-28,ICN,PR,LN,95,9
2021-06-29,ICN,FR,BK,2,0
2021-06-29,ICN,FR,DN,2,0
2021-06-29,ICN,FR,LN,1,0
2021-06-29,ICN,MR,BK,9,0
2021-06-29,ICN,MR,DN,10,0
2021-06-29,ICN,MR,LN,7,0
2021-06-29,ICN,PR,BK,100,6
2021-06-29,ICN,PR,DN,40,16
2021-06-29,ICN,PR,LN,35,13
2021-06-30,ICN,FR,BK,4,0
2021-06-30,ICN,FR,DN,4,0
2021-06-30,ICN,FR,LN,2,0
2021-06-30,ICN,MR,BK,22,0
2021-06-30,ICN,MR,DN,12,0
2021-06-30,ICN,MR,LN,19,0
2021-06-30,ICN,PR,BK,195,1
2021-06-30,ICN,PR,DN,50,9
2021-06-30,ICN,PR,LN,105,11
2021-07-01,ICN,FR,BK,6,0
2021-07-01,ICN,FR,DN,3,0
2021-07-01,ICN,FR,LN,1,0
2021-07-01,ICN,MR,BK,16,0
2021-07-01,ICN,MR,DN,14,0
2021-07-01,ICN,MR,LN,1,0
2021-07-01,ICN,PR,BK,73,15
2021-07-01,ICN,PR,DN,64,43
2021-07-01,ICN,PR,LN,46,17
2021-07-02,ICN,FR,BK,5,0
2021-07-02,ICN,FR,DN,4,0
2021-07-02,ICN,FR,LN,3,0
2021-07-02,ICN,MR,BK,20,0
2021-07-02,ICN,MR,DN,4,0
2021-07-02,ICN,MR,LN,8,0
2021-07-02,ICN,PR,BK,176,17
2021-07-02,ICN,PR,DN,59,8
2021-07-02,ICN,PR,LN,96,7
2021-07-03,ICN,FR,BK,6,0
2021-07-03,ICN,FR,DN,3,0
2021-07-03,ICN,FR,LN,1,0
2021-07-03,ICN,MR,BK,7,0
2021-07-03,ICN,MR,DN,5,0
2021-07-03,ICN,MR,LN,7,0
2021-07-03,ICN,PR,BK,104,16
2021-07-03,ICN,PR,DN,53,55
2021-07-03,ICN,PR,LN,88,4
2021-07-04,ICN,FR,BK,3,0
2021-07-04,ICN,FR,DN,1,0
2021-07-04,ICN,FR,LN,4,0
2021-07-04,ICN,MR,BK,16,0
2021-07-04,ICN,MR,DN,12,0
2021-07-04,ICN,MR,LN,3,0
2021-07-04,ICN,PR,BK,109,21
2021-07-04,ICN,PR,DN,59,14
2021-07-04,ICN,PR,LN,69,7
2021-07-05,ICN,FR,BK,2,0
2021-07-05,ICN,FR,DN,3,0
2021-07-05,ICN,FR,LN,2,0
2021-07-05,ICN,MR,BK,16,0
2021-07-05,ICN,MR,DN,8,0
2021-07-05,ICN,MR,LN,8,0
2021-07-05,ICN,PR,BK,104,9
2021-07-05,ICN,PR,DN,45,35
2021-07-05,ICN,PR,LN,97,4
2021-07-06,ICN,FR,BK,5,0
2021-07-06,ICN,MR,BK,10,0
2021-07-06,ICN,MR,DN,6,0
2021-07-06,ICN,MR,LN,6,0
2021-07-06,ICN,PR,BK,77,3
2021-07-06,ICN,PR,DN,68,24
2021-07-06,ICN,PR,LN,29,11
2021-07-07,ICN,FR,BK,1,0
2021-07-07,ICN,FR,DN,6,0
2021-07-07,ICN,FR,LN,4,0
2021-07-07,ICN,MR,BK,18,1
2021-07-07,ICN,MR,DN,6,0
2021-07-07,ICN,MR,LN,12,0
2021-07-07,ICN,PR,BK,208,12
2021-07-07,ICN,PR,DN,51,0
2021-07-07,ICN,PR,LN,99,6
2021-07-08,ICN,FR,BK,3,0
2021-07-08,ICN,FR,DN,4,0
2021-07-08,ICN,FR,LN,2,0
2021-07-08,ICN,MR,BK,11,0
2021-07-08,ICN,MR,DN,6,0
2021-07-08,ICN,MR,LN,8,0
2021-07-08,ICN,PR,BK,86,4
2021-07-08,ICN,PR,DN,72,54
2021-07-08,ICN,PR,LN,59,21
2021-07-09,ICN,FR,BK,1,0
2021-07-09,ICN,MR,BK,21,0
2021-07-09,ICN,MR,DN,2,0
2021-07-09,ICN,MR,LN,10,0
2021-07-09,ICN,PR,BK,120,8
2021-07-09,ICN,PR,DN,43,1
2021-07-09,ICN,PR,LN,60,2
2021-07-10,ICN,FR,DN,1,0
2021-07-10,ICN,MR,BK,14,0
2021-07-10,ICN,MR,DN,6,0
2021-07-10,ICN,MR,LN,4,0
2021-07-10,ICN,PR,BK,115,27
2021-07-10,ICN,PR,DN,42,50
2021-07-10,ICN,PR,LN,64,10
2021-07-11,ICN,FR,BK,3,0
2021-07-11,ICN,FR,DN,2,0
2021-07-11,ICN,FR,LN,2,0
2021-07-11,ICN,MR,BK,15,0
2021-07-11,ICN,MR,DN,6,0
2021-07-11,ICN,MR,LN,5,0
2021-07-11,ICN,PR,BK,132,30
2021-07-11,ICN,PR,DN,62,16
2021-07-11,ICN,PR,LN,64,19
2021-07-12,ICN,FR,BK,2,0
2021-07-12,ICN,FR,DN,3,0
2021-07-12,ICN,FR,LN,3,0
2021-07-12,ICN,MR,BK,12,0
2021-07-12,ICN,MR,DN,16,0
2021-07-12,ICN,MR,LN,17,1
2021-07-12,ICN,PR,BK,83,8
2021-07-12,ICN,PR,DN,34,21
2021-07-12,ICN,PR,LN,51,2
2021-07-13,ICN,FR,BK,5,0
2021-07-13,ICN,FR,DN,3,0
2021-07-13,ICN,MR,BK,19,0
2021-07-13,ICN,MR,DN,4,0
2021-07-13,ICN,MR,LN,3,0
2021-07-13,ICN,PR,BK,90,11
2021-07-13,ICN,PR,DN,42,15
2021-07-13,ICN,PR,LN,45,12
2021-07-14,ICN,FR,BK,4,0
2021-07-14,ICN,FR,DN,2,0
2021-07-14,ICN,FR,LN,1,0
2021-07-14,ICN,MR,BK,18,0
2021-07-14,ICN,MR,DN,1,0
2021-07-14,ICN,MR,LN,17,1
2021-07-14,ICN,PR,BK,168,14
2021-07-14,ICN,PR,DN,49,2
2021-07-14,ICN,PR,LN,67,1
2021-07-15,ICN,FR,BK,2,0
2021-07-15,ICN,FR,DN,4,0
2021-07-15,ICN,MR,BK,14,0
2021-07-15,ICN,MR,DN,18,0
2021-07-15,ICN,MR,LN,8,0
2021-07-15,ICN,PR,BK,94,6
2021-07-15,ICN,PR,DN,58,61
2021-07-15,ICN,PR,LN,66,27
2021-07-16,ICN,FR,BK,1,0
2021-07-16,ICN,FR,DN,2,0
2021-07-16,ICN,FR,LN,1,0
2021-07-16,ICN,MR,BK,20,0
2021-07-16,ICN,MR,DN,9,0
2021-07-16,ICN,MR,LN,13,0
2021-07-16,ICN,PR,BK,165,10
2021-07-16,ICN,PR,DN,35,5
2021-07-16,ICN,PR,LN,64,3
2021-07-17,ICN,FR,BK,6,0
2021-07-17,ICN,FR,LN,3,0
2021-07-17,ICN,MR,BK,12,0
2021-07-17,ICN,MR,DN,3,0
2021-07-17,ICN,MR,LN,8,0
2021-07-17,ICN,PR,BK,105,24
2021-07-17,ICN,PR,DN,50,33
2021-07-17,ICN,PR,LN,77,8
2021-07-18,ICN,FR,BK,2,0
2021-07-18,ICN,FR,DN,1,0
2021-07-18,ICN,FR,LN,1,0
2021-07-18,ICN,MR,BK,24,0
2021-07-18,ICN,MR,DN,11,0
2021-07-18,ICN,MR,LN,10,0
2021-07-18,ICN,PR,BK,172,34
2021-07-18,ICN,PR,DN,71,5
2021-07-18,ICN,PR,LN,50,8
2021-07-19,ICN,FR,BK,2,0
2021-07-19,ICN,FR,DN,4,0
2021-07-19,ICN,FR,LN,5,0
2021-07-19,ICN,MR,BK,17,0
2021-07-19,ICN,MR,DN,2,0
2021-07-19,ICN,MR,LN,12,0
2021-07-19,ICN,PR,BK,124,15
2021-07-19,ICN,PR,DN,17,25
2021-07-19,ICN,PR,LN,85,0
2021-07-20,ICN,FR,BK,1,0
2021-07-20,ICN,FR,DN,5,0
2021-07-20,ICN,FR,LN,2,0
2021-07-20,ICN,MR,BK,23,0
2021-07-20,ICN,MR,DN,9,0
2021-07-20,ICN,MR,LN,1,0
2021-07-20,ICN,PR,BK,86,9
2021-07-20,ICN,PR,DN,65,22
2021-07-20,ICN,PR,LN,43,16
2021-07-21,ICN,FR,BK,3,0
2021-07-21,ICN,FR,DN,2,0
2021-07-21,ICN,FR,LN,3,0
2021-07-21,ICN,MR,BK,16,0
2021-07-21,ICN,MR,DN,8,0
2021-07-21,ICN,MR,LN,9,0
2021-07-21,ICN,PR,BK,195,22
2021-07-21,ICN,PR,DN,39,2
2021-07-21,ICN,PR,LN,93,6
2021-07-22,ICN,FR,BK,6,0
2021-07-22,ICN,FR,DN,3,0
2021-07-22,ICN,MR,BK,16,0
2021-07-22,ICN,MR,DN,10,0
2021-07-22,ICN,MR,LN,3,0
2021-07-22,ICN,PR,BK,89,2
2021-07-22,ICN,PR,DN,54,55
2021-07-22,ICN,PR,LN,70,14
2021-07-23,ICN,FR,BK,7,0
2021-07-23,ICN,FR,LN,4,0
2021-07-23,ICN,MR,BK,16,0
2021-07-23,ICN,MR,DN,11,0
2021-07-23,ICN,MR,LN,12,0
2021-07-23,ICN,PR,BK,179,17
2021-07-23,ICN,PR,DN,54,6
2021-07-23,ICN,PR,LN,79,9
2021-07-24,ICN,FR,BK,4,0
2021-07-24,ICN,FR,DN,3,0
2021-07-24,ICN,MR,BK,18,0
2021-07-24,ICN,MR,DN,5,0
2021-07-24,ICN,MR,LN,11,0
2021-07-24,ICN,PR,BK,126,25
2021-07-24,ICN,PR,DN,59,33
2021-07-24,ICN,PR,LN,88,13
2021-07-25,ICN,FR,BK,7,0
2021-07-25,ICN,FR,DN,2,0
2021-07-25,ICN,FR,LN,6,0
2021-07-25,ICN,MR,BK,16,2
2021-07-25,ICN,MR,DN,6,0
2021-07-25,ICN,MR,LN,8,0
2021-07-25,ICN,PR,BK,177,24
2021-07-25,ICN,PR,DN,68,32
2021-07-25,ICN,PR,LN,80,20
2021-07-26,ICN,FR,BK,5,0
2021-07-26,ICN,FR,LN,3,0
2021-07-26,ICN,MR,BK,9,0
2021-07-26,ICN,MR,DN,10,0
2021-07-26,ICN,MR,LN,9,0
2021-07-26,ICN,PR,BK,125,9
2021-07-26,ICN,PR,DN,33,8
2021-07-26,ICN,PR,LN,74,5
2021-07-27,ICN,FR,BK,3,0
2021-07-27,ICN,MR,BK,15,0
2021-07-27,ICN,MR,DN,5,2
2021-07-27,ICN,MR,LN,1,3
2021-07-27,ICN,PR,BK,124,29
2021-07-27,ICN,PR,DN,72,23
2021-07-27,ICN,PR,LN,44,16
2021-07-28,ICN,FR,BK,5,0
2021-07-28,ICN,FR,DN,4,0
2021-07-28,ICN,FR,LN,4,0
2021-07-28,ICN,MR,BK,27,0
2021-07-28,ICN,MR,DN,11,0
2021-07-28,ICN,MR,LN,7,0
2021-07-28,ICN,PR,BK,274,28
2021-07-28,ICN,PR,DN,40,5
2021-07-28,ICN,PR,LN,117,6
2021-07-29,ICN,FR,BK,3,0
2021-07-29,ICN,FR,DN,3,0
2021-07-29,ICN,MR,BK,9,0
2021-07-29,ICN,MR,DN,18,0
2021-07-29,ICN,MR,LN,2,0
2021-07-29,ICN,PR,BK,95,2
2021-07-29,ICN,PR,DN,66,73
2021-07-29,ICN,PR,LN,70,37
2021-07-30,ICN,FR,BK,1,0
2021-07-30,ICN,FR,DN,1,0
2021-07-30,ICN,FR,LN,3,0
2021-07-30,ICN,MR,BK,17,0
2021-07-30,ICN,MR,DN,3,0
2021-07-30,ICN,MR,LN,12,0
2021-07-30,ICN,PR,BK,212,12
2021-07-30,ICN,PR,DN,47,6
2021-07-30,ICN,PR,LN,123,20
2021-07-31,ICN,FR,BK,5,0
2021-07-31,ICN,FR,DN,2,0
2021-07-31,ICN,FR,LN,1,0
2021-07-31,ICN,MR,BK,26,0
2021-07-31,ICN,MR,DN,5,0
2021-07-31,ICN,MR,LN,6,0
2021-07-31,ICN,PR,BK,148,39
2021-07-31,ICN,PR,DN,70,21
2021-07-31,ICN,PR,LN,82,6
2021-08-01,ICN,FR,BK,3,0
2021-08-01,ICN,FR,DN,3,0
2021-08-01,ICN,FR,LN,6,0
2021-08-01,ICN,MR,BK,9,0
2021-08-01,ICN,MR,DN,3,0
2021-08-01,ICN,MR,LN,7,0
2021-08-01,ICN,PR,BK,201,33
2021-08-01,ICN,PR,DN,93,18
2021-08-01,ICN,PR,LN,126,28
2021-08-02,ICN,FR,BK,2,0
2021-08-02,ICN,FR,DN,6,0
2021-08-02,ICN,FR,LN,3,0
2021-08-02,ICN,MR,BK,6,0
2021-08-02,ICN,MR,DN,3,0
2021-08-02,ICN,MR,LN,18,0
2021-08-02,ICN,PR,BK,155,9
2021-08-02,ICN,PR,DN,45,26
2021-08-02,ICN,PR,LN,104,12
2021-08-03,ICN,FR,BK,3,0
2021-08-03,ICN,FR,DN,2,0
2021-08-03,ICN,FR,LN,1,0
2021-08-03,ICN,MR,BK,7,0
2021-08-03,ICN,MR,DN,3,0
2021-08-03,ICN,MR,LN,10,0
2021-08-03,ICN,PR,BK,111,11
2021-08-03,ICN,PR,DN,125,20
2021-08-03,ICN,PR,LN,51,15
2021-08-04,ICN,FR,BK,2,0
2021-08-04,ICN,FR,DN,2,0
2021-08-04,ICN,FR,LN,2,0
2021-08-04,ICN,MR,BK,14,0
2021-08-04,ICN,MR,DN,3,1
2021-08-04,ICN,MR,LN,11,0
2021-08-04,ICN,PR,BK,242,22
2021-08-04,ICN,PR,DN,73,0
2021-08-04,ICN,PR,LN,113,5
2021-08-05,ICN,FR,BK,3,0
2021-08-05,ICN,FR,DN,3,0
2021-08-05,ICN,MR,BK,7,0
2021-08-05,ICN,MR,DN,8,0
2021-08-05,ICN,MR,LN,3,0
2021-08-05,ICN,PR,BK,121,5
2021-08-05,ICN,PR,DN,129,37
2021-08-05,ICN,PR,LN,67,20
2021-08-06,ICN,FR,BK,6,0
2021-08-06,ICN,FR,DN,3,0
2021-08-06,ICN,FR,LN,1,0
2021-08-06,ICN,MR,BK,17,0
2021-08-06,ICN,MR,DN,2,0
2021-08-06,ICN,MR,LN,10,0
2021-08-06,ICN,PR,BK,232,20
2021-08-06,ICN,PR,DN,54,4
2021-08-06,ICN,PR,LN,119,15
2021-08-07,ICN,FR,BK,1,0
2021-08-07,ICN,FR,DN,1,0
2021-08-07,ICN,FR,LN,3,0
2021-08-07,ICN,MR,BK,15,0
2021-08-07,ICN,MR,DN,7,0
2021-08-07,ICN,MR,LN,8,0
2021-08-07,ICN,PR,BK,130,35
2021-08-07,ICN,PR,DN,71,43
2021-08-07,ICN,PR,LN,87,13
2021-08-08,ICN,FR,BK,2,0
2021-08-08,ICN,FR,DN,1,0
2021-08-08,ICN,FR,LN,3,0
2021-08-08,ICN,MR,BK,17,0
2021-08-08,ICN,MR,DN,4,0
2021-08-08,ICN,MR,LN,12,2
2021-08-08,ICN,PR,BK,211,24
2021-08-08,ICN,PR,DN,90,11
2021-08-08,ICN,PR,LN,103,18
2021-08-09,ICN,FR,BK,3,0
2021-08-09,ICN,FR,DN,1,0
2021-08-09,ICN,MR,BK,2,0
2021-08-09,ICN,MR,DN,4,0
2021-08-09,ICN,MR,LN,5,0
2021-08-09,ICN,PR,BK,183,6
2021-08-09,ICN,PR,DN,38,23
2021-08-09,ICN,PR,LN,113,9
2021-08-10,ICN,FR,BK,4,0
2021-08-10,ICN,MR,BK,5,0
2021-08-10,ICN,MR,DN,8,0
2021-08-10,ICN,MR,LN,3,1
2021-08-10,ICN,PR,BK,139,14
2021-08-10,ICN,PR,DN,125,22
2021-08-10,ICN,PR,LN,52,22
2021-08-11,ICN,FR,BK,4,0
2021-08-11,ICN,FR,LN,5,0
2021-08-11,ICN,MR,BK,28,0
2021-08-11,ICN,MR,DN,2,1
2021-08-11,ICN,MR,LN,13,0
2021-08-11,ICN,PR,BK,281,0
2021-08-11,ICN,PR,DN,66,3
2021-08-11,ICN,PR,LN,121,18
2021-08-12,ICN,FR,BK,4,0
2021-08-12,ICN,FR,DN,3,0
2021-08-12,ICN,MR,BK,5,0
2021-08-12,ICN,MR,DN,10,0
2021-08-12,ICN,MR,LN,2,3
2021-08-12,ICN,PR,BK,112,8
2021-08-12,ICN,PR,DN,123,44
2021-08-12,ICN,PR,LN,68,41
2021-08-13,ICN,FR,BK,5,0
2021-08-13,ICN,FR,DN,1,0
2021-08-13,ICN,FR,LN,3,0
2021-08-13,ICN,MR,BK,22,0
2021-08-13,ICN,MR,DN,7,0
2021-08-13,ICN,MR,LN,8,0
2021-08-13,ICN,PR,BK,255,37
2021-08-13,ICN,PR,DN,79,5
2021-08-13,ICN,PR,LN,98,28
2021-08-14,ICN,FR,BK,4,0
2021-08-14,ICN,FR,DN,1,0
2021-08-14,ICN,FR,LN,2,0
2021-08-14,ICN,MR,BK,16,0
2021-08-14,ICN,MR,DN,2,0
2021-08-14,ICN,MR,LN,6,0
2021-08-14,ICN,PR,BK,179,33
2021-08-14,ICN,PR,DN,76,42
2021-08-14,ICN,PR,LN,131,31
2021-08-15,ICN,FR,BK,5,0
2021-08-15,ICN,FR,DN,2,0
2021-08-15,ICN,FR,LN,4,0
2021-08-15,ICN,MR,BK,23,0
2021-08-15,ICN,MR,DN,9,0
2021-08-15,ICN,MR,LN,12,2
2021-08-15,ICN,PR,BK,231,20
2021-08-15,ICN,PR,DN,111,32
2021-08-15,ICN,PR,LN,134,28
2021-08-16,ICN,FR,BK,7,0
2021-08-16,ICN,FR,DN,3,0
2021-08-16,ICN,FR,LN,3,0
2021-08-16,ICN,MR,BK,5,0
2021-08-16,ICN,MR,DN,4,0
2021-08-16,ICN,MR,LN,8,0
2021-08-16,ICN,PR,BK,164,6
2021-08-16,ICN,PR,DN,35,25
2021-08-16,ICN,PR,LN,150,8
2021-08-17,ICN,FR,BK,6,0
2021-08-17,ICN,FR,LN,2,0
2021-08-17,ICN,MR,BK,13,0
2021-08-17,ICN,MR,DN,1,0
2021-08-17,ICN,MR,LN,3,0
2021-08-17,ICN,PR,BK,148,24
2021-08-17,ICN,PR,DN,130,15
2021-08-17,ICN,PR,LN,93,19
2021-08-18,ICN,FR,BK,3,0
2021-08-18,ICN,FR,DN,4,0
2021-08-18,ICN,FR,LN,3,0
2021-08-18,ICN,MR,BK,31,0
2021-08-18,ICN,MR,DN,2,0
2021-08-18,ICN,MR,LN,9,0
2021-08-18,ICN,PR,BK,291,5
2021-08-18,ICN,PR,DN,51,6
2021-08-18,ICN,PR,LN,106,20
2021-08-19,ICN,FR,BK,2,0
2021-08-19,ICN,FR,DN,2,0
2021-08-19,ICN,FR,LN,1,0
2021-08-19,ICN,MR,BK,1,0
2021-08-19,ICN,MR,DN,7,0
2021-08-19,ICN,MR,LN,3,0
2021-08-19,ICN,PR,BK,129,2
2021-08-19,ICN,PR,DN,107,43
2021-08-19,ICN,PR,LN,96,42
2021-08-20,ICN,FR,BK,7,0
2021-08-20,ICN,FR,LN,4,0
2021-08-20,ICN,MR,BK,15,0
2021-08-20,ICN,MR,DN,4,0
2021-08-20,ICN,MR,LN,9,0
2021-08-20,ICN,PR,BK,273,29
2021-08-20,ICN,PR,DN,68,0
2021-08-20,ICN,PR,LN,147,24
2021-08-21,ICN,FR,BK,6,0
2021-08-21,ICN,FR,DN,2,0
2021-08-21,ICN,MR,BK,14,0
2021-08-21,ICN,MR,DN,11,0
2021-08-21,ICN,MR,LN,5,0
2021-08-21,ICN,PR,BK,165,37
2021-08-21,ICN,PR,DN,57,40
2021-08-21,ICN,PR,LN,134,12
2021-08-22,ICN,FR,BK,5,0
2021-08-22,ICN,FR,DN,1,0
2021-08-22,ICN,FR,LN,4,0
2021-08-22,ICN,MR,BK,31,0
2021-08-22,ICN,MR,DN,13,0
2021-08-22,ICN,MR,LN,7,2
2021-08-22,ICN,PR,BK,222,41
2021-08-22,ICN,PR,DN,89,31
2021-08-22,ICN,PR,LN,122,18
2021-08-23,ICN,FR,BK,3,0
2021-08-23,ICN,FR,DN,4,0
2021-08-23,ICN,FR,LN,2,0
2021-08-23,ICN,MR,BK,7,0
2021-08-23,ICN,MR,DN,7,0
2021-08-23,ICN,MR,LN,16,0
2021-08-23,ICN,PR,BK,182,12
2021-08-23,ICN,PR,DN,43,47
2021-08-23,ICN,PR,LN,127,32
2021-08-24,ICN,FR,BK,5,0
2021-08-24,ICN,FR,DN,4,0
2021-08-24,ICN,MR,BK,16,1
2021-08-24,ICN,MR,DN,5,0
2021-08-24,ICN,MR,LN,7,3
2021-08-24,ICN,PR,BK,162,14
2021-08-24,ICN,PR,DN,91,29
2021-08-24,ICN,PR,LN,119,16
2021-08-25,ICN,FR,BK,5,0
2021-08-25,ICN,FR,DN,4,0
2021-08-25,ICN,FR,LN,3,0
2021-08-25,ICN,MR,BK,26,0
2021-08-25,ICN,MR,DN,5,0
2021-08-25,ICN,MR,LN,14,0
2021-08-25,ICN,PR,BK,308,6
2021-08-25,ICN,PR,DN,55,5
2021-08-25,ICN,PR,LN,168,8
2021-08-26,ICN,FR,BK,5,0
2021-08-26,ICN,FR,DN,4,0
2021-08-26,ICN,MR,BK,8,0
2021-08-26,ICN,MR,DN,17,0
2021-08-26,ICN,MR,LN,3,0
2021-08-26,ICN,PR,BK,107,6
2021-08-26,ICN,PR,DN,69,54
2021-08-26,ICN,PR,LN,79,32
2021-08-27,ICN,FR,BK,3,0
2021-08-27,ICN,FR,DN,2,0
2021-08-27,ICN,FR,LN,3,0
2021-08-27,ICN,MR,BK,14,0
2021-08-27,ICN,MR,DN,4,0
2021-08-27,ICN,MR,LN,13,0
2021-08-27,ICN,PR,BK,248,28
2021-08-27,ICN,PR,DN,65,5
2021-08-27,ICN,PR,LN,129,14
2021-08-28,ICN,FR,BK,5,0
2021-08-28,ICN,FR,DN,2,0
2021-08-28,ICN,MR,BK,11,0
2021-08-28,ICN,MR,DN,11,0
2021-08-28,ICN,MR,LN,10,1
2021-08-28,ICN,PR,BK,176,41
2021-08-28,ICN,PR,DN,69,67
